,state,county,fips,total_population,total_votes16
2765,Utah,Salt Lake,49035,1092518.0,418868
2766,Utah,San Juan,49037,15540.0,5447
2767,Utah,Sanpete,49039,28551.0,10164
2768,Utah,Sevier,49041,20913.0,8654
2769,Utah,Summit,49043,39009.0,20641
2770,Utah,Tooele,49045,61986.0,21829
2771,Utah,Uintah,49047,36308.0,12797
2772,Utah,Utah,49049,564177.0,201551
2773,Utah,Wasatch,49051,27895.0,12120
2774,Utah,Washington,49053,151959.0,61963
2775,Utah,Wayne,49055,2716.0,1421
2776,Utah,Weber,49057,241328.0,85039
2777,Vermont,Addison,50001,36926.0,19031
2778,Vermont,Bennington,50003,36503.0,17381
2779,Vermont,Caledonia,50005,30859.0,14075
2780,Vermont,Chittenden,50007,160510.0,83418
2781,Vermont,Essex,50009,6173.0,2925
2782,Vermont,Franklin,50011,48625.0,21411
2783,Vermont,Grand Isle,50013,6945.0,4110
2784,Vermont,Lamoille,50015,25136.0,12762
2785,Vermont,Orange,50017,28897.0,14649
2786,Vermont,Orleans,50019,27076.0,12047
2787,Vermont,Rutland,50021,60133.0,29619
2788,Vermont,Washington,50023,58963.0,31086
2789,Vermont,Windham,50025,43609.0,22635
2790,Vermont,Windsor,50027,55894.0,29928
2791,Virginia,Accomack,51001,33060.0,15818
2792,Virginia,Albemarle,51003,104287.0,56726
2793,Virginia,Alleghany,51005,15919.0,7325
2794,Virginia,Amelia,51007,12793.0,7040
2795,Virginia,Amherst,51009,31999.0,15396
2796,Virginia,Appomattox,51011,15314.0,8011
2797,Virginia,Arlington,51013,226092.0,121356
2798,Virginia,Augusta,51015,74330.0,36343
2799,Virginia,Bath,51017,4558.0,2253
2800,Virginia,Bedford,51019,76933.0,42525
2801,Virginia,Bland,51021,6612.0,3139
2802,Virginia,Botetourt,51023,33192.0,18739
2803,Virginia,Brunswick,51025,16573.0,7669
2804,Virginia,Buchanan,51027,23158.0,9247
2805,Virginia,Buckingham,51029,17030.0,7295
2806,Virginia,Campbell,51031,55061.0,27535
2807,Virginia,Caroline,51033,29640.0,14863
2808,Virginia,Carroll,51035,29733.0,13668
2809,Virginia,Charles City,51036,7086.0,4107
2810,Virginia,Charlotte,51037,12232.0,5808
2811,Virginia,Chesterfield,51041,331839.0,176461
2812,Virginia,Clarke,51043,14307.0,8213
2813,Virginia,Craig,51045,5195.0,2794
2814,Virginia,Culpeper,51047,48952.0,22218
2815,Virginia,Cumberland,51049,9769.0,4906
2816,Virginia,Dickenson,51051,15304.0,6440
2817,Virginia,Dinwiddie,51053,28155.0,13575
2818,Virginia,Essex,51057,11130.0,5408
2819,Virginia,Fairfax,51059,1132887.0,551183
2820,Virginia,Fauquier,51061,68025.0,37467
2821,Virginia,Floyd,51063,15587.0,8051
2822,Virginia,Fluvanna,51065,26046.0,13597
2823,Virginia,Franklin,51067,56230.0,26971
2824,Virginia,Frederick,51069,82321.0,40440
2825,Virginia,Giles,51071,16871.0,8212
2826,Virginia,Gloucester,51073,37021.0,19619
2827,Virginia,Goochland,51075,21979.0,14037
2828,Virginia,Grayson,51077,15180.0,7285
2829,Virginia,Greene,51079,19085.0,9608
2830,Virginia,Greensville,51081,11698.0,4363
2831,Virginia,Halifax,51083,35305.0,17001
2832,Virginia,Hanover,51085,102199.0,62753
2833,Virginia,Henrico,51087,321921.0,163654
2834,Virginia,Henry,51089,52209.0,24106
2835,Virginia,Highland,51091,2230.0,1391
2836,Virginia,Isle of Wight,51093,36027.0,21075
2837,Virginia,James City,51095,71900.0,43173
2838,Virginia,King and Queen,51097,7140.0,3697
2839,Virginia,King George,51099,25260.0,12059
2840,Virginia,King William,51101,16156.0,9161
2841,Virginia,Lancaster,51103,11055.0,6645
2842,Virginia,Lee,51105,24911.0,9399
2843,Virginia,Loudoun,51107,362435.0,183097
2844,Virginia,Louisa,51109,34350.0,17631
2845,Virginia,Lunenburg,51111,12450.0,5586
2846,Virginia,Madison,51113,13122.0,6979
2847,Virginia,Mathews,51115,8848.0,5311
2848,Virginia,Mecklenburg,51117,31209.0,14945
2849,Virginia,Middlesex,51119,10728.0,6017
2850,Virginia,Montgomery,51121,97227.0,43031
2851,Virginia,Nelson,51125,14831.0,8318
2852,Virginia,New Kent,51127,20051.0,12242
2853,Virginia,Northampton,51131,12118.0,6172
2854,Virginia,Northumberland,51133,12272.0,7398
2855,Virginia,Nottoway,51135,15641.0,6744
2856,Virginia,Orange,51137,34873.0,17270
2857,Virginia,Page,51139,23759.0,10740
2858,Virginia,Patrick,51141,18180.0,8525
2859,Virginia,Pittsylvania,51143,62392.0,31598
2860,Virginia,Powhatan,51145,28286.0,16900
2861,Virginia,Prince Edward,51147,23077.0,9143
2862,Virginia,Prince George,51149,37664.0,16184
2863,Virginia,Prince William,51153,443630.0,196538
2864,Virginia,Pulaski,51155,34417.0,15167
2865,Virginia,Rappahannock,51157,7416.0,4483
2866,Virginia,Richmond,51159,8868.0,3661
2867,Virginia,Roanoke,51161,93655.0,51489
2868,Virginia,Rockbridge,51163,22450.0,10795
2869,Virginia,Rockingham,51165,78427.0,37487
2870,Virginia,Russell,51167,27973.0,12246
2871,Virginia,Scott,51169,22378.0,10100
2872,Virginia,Shenandoah,51171,42857.0,20513
2873,Virginia,Smyth,51173,31513.0,12890
2874,Virginia,Southampton,51175,18291.0,8878
2875,Virginia,Spotsylvania,51177,129181.0,62562
2876,Virginia,Stafford,51179,139548.0,65934
2877,Virginia,Surry,51181,6731.0,4228
2878,Virginia,Sussex,51183,11733.0,5044
2879,Virginia,Tazewell,51185,43367.0,18566
2880,Virginia,Warren,51187,38807.0,17960
2881,Virginia,Washington,51191,54562.0,25847
2882,Virginia,Westmoreland,51193,17528.0,8574
2883,Virginia,Wise,51195,40074.0,15163
2884,Virginia,Wythe,51197,29171.0,13343
2885,Virginia,York,51199,66919.0,34118
2886,Virginia,Alexandria,51510,151473.0,75770
2888,Virginia,Bristol,51520,17340.0,7032
2889,Virginia,Buena Vista,51530,6610.0,2407
2890,Virginia,Charlottesville,51540,45538.0,22472
2891,Virginia,Chesapeake,51550,233194.0,112705
2892,Virginia,Colonial Heights,51570,17554.0,8457
2893,Virginia,Covington,51580,5650.0,2382
2894,Virginia,Danville,51590,42360.0,18952
2895,Virginia,Emporia,51595,5565.0,2367
2896,Virginia,Fairfax,51600,23620.0,12030
2897,Virginia,Falls Church,51610,13597.0,7757
2898,Virginia,Franklin,51620,8413.0,4070
2899,Virginia,Fredericksburg,51630,27853.0,11264
2900,Virginia,Galax,51640,6858.0,2376
2901,Virginia,Hampton,51650,136789.0,62356
2902,Virginia,Harrisonburg,51660,51979.0,17993
2903,Virginia,Hopewell,51670,22332.0,9008
2904,Virginia,Lexington,51678,7036.0,2465
2905,Virginia,Lynchburg,51680,78755.0,35671
2906,Virginia,Manassas,51683,41149.0,15411
2907,Virginia,Manassas Park,51685,15827.0,5232
2908,Virginia,Martinsville,51690,13551.0,5907
2909,Virginia,Newport News,51700,181606.0,75715
2910,Virginia,Norfolk,51710,245724.0,83388
2911,Virginia,Norton,51720,3978.0,1460
2912,Virginia,Petersburg,51730,31997.0,13786
2913,Virginia,Poquoson,51735,12068.0,7177
2914,Virginia,Portsmouth,51740,96071.0,43265
2915,Virginia,Radford,51750,17186.0,6085
2916,Virginia,Richmond,51760,216773.0,103484
2917,Virginia,Roanoke,51770,99329.0,39466
2918,Virginia,Salem,51775,25290.0,12225
2919,Virginia,Staunton,51790,24234.0,11255
2920,Virginia,Suffolk,51800,87061.0,43240
2921,Virginia,Virginia Beach,51810,449733.0,203262
2922,Virginia,Waynesboro,51820,21366.0,9204
2923,Virginia,Williamsburg,51830,14988.0,7626
2924,Virginia,Winchester,51840,27349.0,10667
2925,Washington,Adams,53001,19100.0,4644
2926,Washington,Asotin,53003,22113.0,9736
2927,Washington,Benton,53005,187519.0,80027
2928,Washington,Chelan,53007,74761.0,33380
2929,Washington,Clallam,53009,72969.0,39457
2930,Washington,Clark,53011,450893.0,200160
2931,Washington,Columbia,53013,3971.0,2182
2932,Washington,Cowlitz,53015,102854.0,45692
2933,Washington,Douglas,53017,40101.0,15543
2934,Washington,Ferry,53019,7639.0,3601
2935,Washington,Franklin,53021,87810.0,23720
2936,Washington,Garfield,53023,2231.0,1246
2937,Washington,Grant,53025,92530.0,28346
2938,Washington,Grays Harbor,53027,71233.0,28367
2939,Washington,Island,53029,80113.0,42876
2940,Washington,Jefferson,53031,30333.0,20276
2941,Washington,King,53033,2079550.0,998499
2942,Washington,Kitsap,53035,257488.0,124317
2943,Washington,Kittitas,53037,42785.0,18955
2944,Washington,Klickitat,53039,20930.0,10769
2945,Washington,Lewis,53041,75724.0,34149
2946,Washington,Lincoln,53043,10326.0,5713
2947,Washington,Mason,53045,61060.0,28073
2948,Washington,Okanogan,53047,41299.0,17091
2949,Washington,Pacific,53049,20743.0,10716
2950,Washington,Pend Oreille,53051,13001.0,6802
2951,Washington,Pierce,53053,832896.0,348485
2952,Washington,San Juan,53055,16056.0,10774
2953,Washington,Skagit,53057,120475.0,55968
2954,Washington,Skamania,53059,11316.0,5639
2955,Washington,Snohomish,53061,758649.0,342173
2956,Washington,Spokane,53063,485859.0,227246
2957,Washington,Stevens,53065,43744.0,22677
2958,Washington,Thurston,53067,266311.0,129410
2959,Washington,Wahkiakum,53069,4051.0,2358
2960,Washington,Walla Walla,53071,59809.0,25419
2961,Washington,Whatcom,53073,209729.0,109673
2962,Washington,Whitman,53075,47494.0,17305
2963,Washington,Yakima,53077,247681.0,77750
2964,West Virginia,Barbour,54001,16892.0,6054
2965,West Virginia,Berkeley,54003,110173.0,42850
2966,West Virginia,Boone,54005,23645.0,8683
2967,West Virginia,Braxton,54007,14463.0,5090
2968,West Virginia,Brooke,54009,23473.0,9613
2969,West Virginia,Cabell,54011,96623.0,33085
2970,West Virginia,Calhoun,54013,7482.0,2617
2971,West Virginia,Clay,54015,9033.0,2972
2972,West Virginia,Doddridge,54017,8363.0,2840
2973,West Virginia,Fayette,54019,45192.0,15337
2974,West Virginia,Gilmer,54021,8497.0,2543
2975,West Virginia,Grant,54023,11770.0,4956
2976,West Virginia,Greenbrier,54025,35580.0,14066
2977,West Virginia,Hampshire,54027,23455.0,8608
2978,West Virginia,Hancock,54029,30024.0,12702
2979,West Virginia,Hardy,54031,13942.0,5643
2980,West Virginia,Harrison,54033,68775.0,27960
2981,West Virginia,Jackson,54035,29199.0,12187
2982,West Virginia,Jefferson,54037,55531.0,24147
2983,West Virginia,Kanawha,54039,189636.0,75690
2984,West Virginia,Lewis,54041,16422.0,6928
2985,West Virginia,Lincoln,54043,21482.0,7066
2986,West Virginia,Logan,54045,35166.0,12359
2987,West Virginia,McDowell,54047,20273.0,6203
2988,West Virginia,Marion,54049,56716.0,23029
2989,West Virginia,Marshall,54051,32296.0,13216
2990,West Virginia,Mason,54053,27060.0,10186
2991,West Virginia,Mercer,54055,61476.0,22982
2992,West Virginia,Mineral,54057,27606.0,11564
2993,West Virginia,Mingo,54059,25549.0,9510
2994,West Virginia,Monongalia,54061,102827.0,36048
2995,West Virginia,Monroe,54063,13496.0,5805
2996,West Virginia,Morgan,54065,17514.0,7654
2997,West Virginia,Nicholas,54067,25743.0,9491
2998,West Virginia,Ohio,54069,43257.0,17938
2999,West Virginia,Pendleton,54071,7291.0,3225
3000,West Virginia,Pleasants,54073,7612.0,3150
3001,West Virginia,Pocahontas,54075,8620.0,3646
3002,West Virginia,Preston,54077,33793.0,12659
3003,West Virginia,Putnam,54079,56743.0,24893
3004,West Virginia,Raleigh,54081,78051.0,29618
3005,West Virginia,Randolph,54083,29287.0,10876
3006,West Virginia,Ritchie,54085,10044.0,4075
3007,West Virginia,Roane,54087,14513.0,5247
3008,West Virginia,Summers,54089,13325.0,4862
3009,West Virginia,Taylor,54091,16949.0,6538
3010,West Virginia,Tucker,54093,6922.0,3475
3011,West Virginia,Tyler,54095,9000.0,3654
3012,West Virginia,Upshur,54097,24632.0,9218
3013,West Virginia,Wayne,54099,41237.0,15182
3014,West Virginia,Webster,54101,8820.0,2978
3015,West Virginia,Wetzel,54103,15997.0,6265
3016,West Virginia,Wirt,54105,5826.0,2422
3017,West Virginia,Wood,54107,86262.0,35615
3018,West Virginia,Wyoming,54109,22537.0,7831
3019,Wisconsin,Adams,55001,20294.0,10164
3020,Wisconsin,Ashland,55003,15936.0,8029
3021,Wisconsin,Barron,55005,45548.0,22643
3022,Wisconsin,Bayfield,55007,14987.0,9529
3023,Wisconsin,Brown,55009,256621.0,128979
3024,Wisconsin,Buffalo,55011,13256.0,6988
3025,Wisconsin,Burnett,55013,15259.0,8743
3026,Wisconsin,Calumet,55015,49653.0,26650
3027,Wisconsin,Chippewa,55017,63355.0,31561
3028,Wisconsin,Clark,55019,34486.0,13596
3029,Wisconsin,Columbia,55021,56650.0,29771
3030,Wisconsin,Crawford,55023,16415.0,7744
3031,Wisconsin,Dane,55025,516818.0,310017
3032,Wisconsin,Dodge,55027,88404.0,43065
3033,Wisconsin,Door,55029,27669.0,17608
3034,Wisconsin,Douglas,55031,43705.0,22511
3035,Wisconsin,Dunn,55033,44348.0,22091
3036,Wisconsin,Eau Claire,55035,101907.0,54885
3037,Wisconsin,Florence,55037,4474.0,2657
3038,Wisconsin,Fond du Lac,55039,101968.0,51327
3039,Wisconsin,Forest,55041,9108.0,4540
3040,Wisconsin,Grant,55043,51723.0,24321
3041,Wisconsin,Green,55045,37050.0,18985
3042,Wisconsin,Green Lake,55047,18881.0,9388
3043,Wisconsin,Iowa,55049,23751.0,12260
3044,Wisconsin,Iron,55051,5850.0,3497
3045,Wisconsin,Jackson,55053,20566.0,9272
3046,Wisconsin,Jefferson,55055,84538.0,43146
3047,Wisconsin,Juneau,55057,26399.0,11732
3048,Wisconsin,Kenosha,55059,167896.0,77076
3049,Wisconsin,Kewaunee,55061,20459.0,10758
3050,Wisconsin,La Crosse,55063,117538.0,62968
3051,Wisconsin,Lafayette,55065,16793.0,7662
3052,Wisconsin,Langlade,55067,19414.0,10132
3053,Wisconsin,Lincoln,55069,28171.0,14706
3054,Wisconsin,Manitowoc,55071,80178.0,40346
3055,Wisconsin,Marathon,55073,135367.0,69515
3056,Wisconsin,Marinette,55075,41090.0,20046
3057,Wisconsin,Marquette,55077,15082.0,7893
3058,Wisconsin,Menominee,55078,4457.0,1279
3059,Wisconsin,Milwaukee,55079,955306.0,440247
3060,Wisconsin,Monroe,55081,45365.0,19670
3061,Wisconsin,Oconto,55083,37475.0,19978
3062,Wisconsin,Oneida,55085,35604.0,21473
3063,Wisconsin,Outagamie,55087,181799.0,93868
3064,Wisconsin,Ozaukee,55089,87625.0,54523
3065,Wisconsin,Pepin,55091,7349.0,3739
3066,Wisconsin,Pierce,55093,40881.0,21189
3067,Wisconsin,Polk,55095,43483.0,22749
3068,Wisconsin,Portage,55097,70551.0,38496
3069,Wisconsin,Price,55099,13707.0,7577
3070,Wisconsin,Racine,55101,194873.0,94133
3071,Wisconsin,Richland,55103,17642.0,8055
3072,Wisconsin,Rock,55105,160986.0,76068
3073,Wisconsin,Rusk,55107,14272.0,7087
3074,Wisconsin,St. Croix,55109,86726.0,47508
3075,Wisconsin,Sauk,55111,63317.0,31318
3076,Wisconsin,Sawyer,55113,16438.0,9121
3077,Wisconsin,Shawano,55115,41384.0,19751
3078,Wisconsin,Sheboygan,55117,115269.0,59655
3079,Wisconsin,Taylor,55119,20521.0,9484
3080,Wisconsin,Trempealeau,55121,29521.0,13675
3081,Wisconsin,Vernon,55123,30442.0,14213
3082,Wisconsin,Vilas,55125,21373.0,13612
3083,Wisconsin,Walworth,55127,103021.0,51324
3084,Wisconsin,Washburn,55129,15685.0,9148
3085,Wisconsin,Washington,55131,133422.0,78003
3086,Wisconsin,Waukesha,55133,395377.0,239042
3087,Wisconsin,Waupaca,55135,51974.0,26024
3088,Wisconsin,Waushara,55137,24238.0,11999
3089,Wisconsin,Winnebago,55139,169487.0,87144
3090,Wisconsin,Wood,55141,73621.0,37800
3091,Wyoming,Albany,56001,37836.0,17060
3092,Wyoming,Big Horn,56003,11931.0,5317
3093,Wyoming,Campbell,56005,48473.0,18199
3094,Wyoming,Carbon,56007,15696.0,6374
3095,Wyoming,Converse,56009,14223.0,6654
3096,Wyoming,Crook,56011,7284.0,3826
3097,Wyoming,Fremont,56013,40683.0,17023
3098,Wyoming,Goshen,56015,13546.0,5796
3099,Wyoming,Hot Springs,56017,4781.0,2586
3100,Wyoming,Johnson,56019,8572.0,4417
3101,Wyoming,Laramie,56021,96459.0,40969
3102,Wyoming,Lincoln,56023,18543.0,8875
3103,Wyoming,Natrona,56025,80871.0,33348
3104,Wyoming,Niobrara,56027,2498.0,1314
3105,Wyoming,Park,56029,29083.0,15095
3106,Wyoming,Platte,56031,8740.0,4529
3107,Wyoming,Sheridan,56033,29924.0,14510
3108,Wyoming,Sublette,56035,10032.0,4390
3109,Wyoming,Sweetwater,56037,44812.0,17130
3110,Wyoming,Teton,56039,22623.0,12627
3111,Wyoming,Uinta,56041,20893.0,8470
3112,Wyoming,Washakie,56043,8351.0,3814
3113,Wyoming,Weston,56045,7175.0,3526
